"label","text","vector"
"0","去年の新潟でのロリコン殺人で死刑求刑か。

家に警察が来て
｢お宅に高校出た息子さん居るみたいですが何してるんですか？｣
｢.......浪人です。｣
｢あっ.......ゴメンなさい.......｣

とやり取りした記憶が.......。","-0.14589263 -0.25327718 0.053830907 -0.028041087 0.059401225 -0.027273128 0.09836867 0.15401374 -0.071934134 -0.012939899 0.10407421 -0.02047566 0.0046032574 -0.2317345 -0.027785117 0.058607392 0.104602985 -0.084676474 0.28463647 -0.11133454 -0.0048662713 0.06577046 0.12411205 0.05194007 -0.029860731 -0.21286896 0.16211246 0.01584277 -0.12538968 -0.073932506 -0.07465435 0.09364203 -0.104802944 -0.08227346 -0.09430384 -0.043261018 -0.12293119 -0.0821698 0.15938751 0.015985275 -0.1391286 0.070772 0.19650488 -0.0031547039 -0.048925478 0.052425064 0.20928062 0.07523608 -0.08577145 -0.018035527 -0.018297488 -0.01465799 0.014138183 -0.06885576 0.17664526 -0.10067778 -0.013853897 0.11821881 0.015560363 -0.09934588 -0.04999861 -0.16329521 0.020376775 0.015568594 -0.036104653 0.07923896 -0.056137107 0.07138802 0.12260894 -0.0045964685 0.0015095692 0.18614647 -0.002699757 0.0947918 0.0567537 0.02951888 0.20247726 0.17350514 0.06415041 0.0686804 0.0112190675 -0.055331815 0.06671189 -0.07283197 -0.11275737 0.034380108 -0.028819336 -0.047173303 0.06406137 0.009875167 -0.0546472 -0.07212478 0.024515903 0.0068093054 0.0029848886 -0.076277256 0.043328848 -0.13110547 0.10891603 0.12633033"
"-1","死刑求刑のタグにもうんざりする。死刑反対の人に対して「身内が同じ目に遭っても言えるのか！」
という感情論は雑すぎる。
「はい、言えます」
と応えたらどうすんだよ。","-0.14556473 -0.25363663 0.05339102 -0.028204497 0.059228767 -0.02720471 0.09826918 0.15383211 -0.071051225 -0.012328697 0.10434429 -0.020740245 0.0055239364 -0.23142688 -0.027469646 0.058744643 0.10423843 -0.0845282 0.28503436 -0.11159624 -0.0049238815 0.06609723 0.12444992 0.052028187 -0.030368736 -0.2132044 0.1619322 0.016122075 -0.12529819 -0.0734739 -0.07529216 0.093769796 -0.104879245 -0.08232316 -0.094281256 -0.043660477 -0.123238206 -0.082401484 0.15925507 0.016143166 -0.13874702 0.0710212 0.19690116 -0.0029016014 -0.049543343 0.052232604 0.20904061 0.07526643 -0.08470735 -0.01859219 -0.018202625 -0.014090328 0.013817566 -0.06867363 0.17687507 -0.10056221 -0.012987849 0.11760968 0.015703129 -0.099143505 -0.049668252 -0.16302967 0.02120793 0.015747368 -0.035331126 0.07900008 -0.055140637 0.071201295 0.12240854 -0.0054980344 0.0009004927 0.18620159 -0.001983141 0.09477669 0.056202985 0.030014839 0.20251079 0.17378557 0.06379522 0.06850556 0.0118796695 -0.054820377 0.06654331 -0.07301211 -0.112596475 0.03429205 -0.029447075 -0.047672324 0.06489694 0.010051421 -0.05505332 -0.072700396 0.024925828 0.0064426665 0.0024174906 -0.07654012 0.04319807 -0.13050112 0.10899971 0.1269997"
"0","新潟女児殺害、被告に死刑求刑「まれにみる非道な犯行」：朝日新聞デジタル https://t.co/QdyyGZDn4j","-0.13207762 -0.2581998 0.054739855 -0.024265401 0.052937187 -0.023346988 0.0977949 0.15749145 -0.07195094 -0.0021692312 0.10390246 -0.018989187 0.0016637436 -0.23760152 -0.0172352 0.045694802 0.092931494 -0.09436857 0.28348994 -0.10611499 -0.00788845 0.066058144 0.11828572 0.04865933 -0.026838133 -0.21715412 0.16295037 0.016447084 -0.13021232 -0.086892694 -0.07951079 0.090667486 -0.09192294 -0.08875921 -0.10171771 -0.046737332 -0.11694371 -0.08961714 0.15903386 0.009693221 -0.1388679 0.08046545 0.20181373 -0.0068399184 -0.047357675 0.04440669 0.20422043 0.07931983 -0.08936125 -0.02329858 -0.021063058 -0.013987511 0.027570661 -0.0636913 0.18067394 -0.10036323 -0.018113619 0.12604429 0.013609447 -0.10307555 -0.054747302 -0.15919988 0.007932315 0.01569852 -0.024072476 0.07537641 -0.049982212 0.07087747 0.11764778 -0.006870409 0.009079669 0.1906087 -0.003003313 0.08583769 0.06502321 0.02591939 0.20221625 0.16526018 0.073305294 0.07853845 0.009553275 -0.05618156 0.05963303 -0.05979544 -0.106054954 0.037224803 -0.02514438 -0.04825834 0.06847785 0.015832579 -0.046271123 -0.06769909 0.025399428 -0.0027998146 -0.003862007 -0.081991725 0.052616045 -0.12863763 0.11201384 0.12503484"
"1","痴漢されるだけでも死んで詫びろって怒り狂うのに、死刑求刑して何が悪いのかと思うわ","-0.14615887 -0.253519 0.053324953 -0.028552163 0.059228975 -0.02759408 0.09870338 0.1539759 -0.07191809 -0.012659213 0.10459131 -0.02026387 0.0054256925 -0.23136885 -0.027996723 0.05859674 0.10500569 -0.08488107 0.28446352 -0.11168632 -0.0045923423 0.06622909 0.12425217 0.05173835 -0.029655082 -0.21274982 0.16206206 0.015188966 -0.12554157 -0.0737108 -0.07474637 0.09344167 -0.1045491 -0.08236148 -0.09345939 -0.043896053 -0.12286109 -0.082355335 0.15928294 0.016459268 -0.13872603 0.070971705 0.19655375 -0.0029766238 -0.049519815 0.052438986 0.20939974 0.07530317 -0.0859707 -0.017901346 -0.01799485 -0.015230926 0.013564558 -0.06904785 0.17734057 -0.10082184 -0.013257431 0.117634974 0.015765201 -0.099398494 -0.05023178 -0.1628191 0.021193746 0.015122246 -0.03608111 0.078834146 -0.056019984 0.0711975 0.12231431 -0.0050993334 0.0014334626 0.1860075 -0.0025734405 0.094890565 0.056144122 0.029740345 0.20217386 0.17419593 0.064056404 0.068383045 0.011644086 -0.054935087 0.06651758 -0.072754934 -0.11304472 0.03476455 -0.029351514 -0.04747265 0.063827194 0.010009464 -0.05501235 -0.0725646 0.024795612 0.0067110104 0.002394347 -0.07592392 0.043160666 -0.13098533 0.108656146 0.12628953"
"0","新潟女児殺害、被告に死刑求刑「まれにみる非道な犯行」 https://t.co/L4pfbKN3GF","-0.13310978 -0.2576214 0.05454412 -0.024866737 0.053040802 -0.023695374 0.097269446 0.15732138 -0.07194509 -0.0029001506 0.104283206 -0.018942654 0.0018703004 -0.23786838 -0.017881585 0.04680282 0.093397595 -0.09362419 0.2836945 -0.10691573 -0.008189868 0.06613934 0.1188708 0.04924686 -0.026995651 -0.21652244 0.16319981 0.016806258 -0.12987982 -0.08602025 -0.07912652 0.09078389 -0.09301682 -0.08841056 -0.100914866 -0.046237465 -0.11776145 -0.08915141 0.15948164 0.010283727 -0.13858937 0.079783246 0.20156409 -0.006410001 -0.047331814 0.044946395 0.20419872 0.07894279 -0.08918145 -0.022754593 -0.020650487 -0.01375552 0.026793849 -0.06403951 0.1802428 -0.10026745 -0.017860623 0.12510349 0.01391025 -0.10304659 -0.053833876 -0.15958287 0.008265975 0.015607618 -0.025176724 0.07538977 -0.050498612 0.07041324 0.11769769 -0.006718529 0.008603004 0.19047077 -0.0031256033 0.086147934 0.06459427 0.026148293 0.20221806 0.16554394 0.07271674 0.078644745 0.009735573 -0.056170795 0.06027832 -0.060870983 -0.106420495 0.037250035 -0.025205813 -0.04824487 0.06765384 0.015433525 -0.04659644 -0.06823321 0.025100628 -0.0020195455 -0.0034018827 -0.08186446 0.05161699 -0.12902646 0.1123085 0.1254059"
"0","江東マンション神隠し殺人事件は、
無期懲役だったな。

性奴隷目的で女性を拉致、
警察が来たのでバラバラにして下水に捨てた事件。

新潟・女児殺害　被告に死刑求刑　新潟地裁 - 毎日新聞 https://t.co/e1u3dCZPRI","-0.14295128 -0.25461733 0.054593083 -0.027855683 0.057218228 -0.026236512 0.09814304 0.1549496 -0.07146524 -0.010261459 0.104488134 -0.019962925 0.0035320888 -0.23335102 -0.02532528 0.05498954 0.10157102 -0.08651533 0.28510806 -0.110415004 -0.006230596 0.06533497 0.122963786 0.051294114 -0.028661752 -0.21399775 0.16238008 0.016539544 -0.12725434 -0.07707783 -0.07561871 0.09230854 -0.10166758 -0.08425279 -0.09683448 -0.04443261 -0.12105744 -0.084006995 0.15957409 0.015365705 -0.13842013 0.07290655 0.19800143 -0.0040124557 -0.0485993 0.05082294 0.20777768 0.07650539 -0.08653744 -0.01984249 -0.018852118 -0.013844346 0.017313128 -0.0683306 0.17735222 -0.09970775 -0.0149957035 0.11990455 0.015941715 -0.10004222 -0.050538026 -0.16251713 0.01707764 0.015645422 -0.03368357 0.07799708 -0.054261483 0.07063791 0.121342294 -0.006437288 0.0033827797 0.18792541 -0.002384236 0.09200805 0.05908468 0.028314494 0.20229815 0.17149754 0.06662457 0.07209993 0.010618976 -0.05491621 0.06492974 -0.069478646 -0.110385805 0.03527251 -0.028212212 -0.048366014 0.064269915 0.011832099 -0.05178641 -0.07102071 0.024868587 0.0040655276 0.0010428478 -0.0789925 0.044494446 -0.130503 0.11039618 0.12622729"
"1","凶悪犯には死刑求刑はもちろんですが、「前奏曲」としてまずこれはどうですか？
#懲役30日 
#世にも奇妙な物語 https://t.co/0OK6fRqKXq","-0.14502338 -0.254273 0.05314443 -0.028212858 0.05899007 -0.026596855 0.098320074 0.15408415 -0.072052106 -0.011861447 0.104574405 -0.01965074 0.004831266 -0.23246564 -0.026506726 0.056570023 0.10402838 -0.08583248 0.28420344 -0.11063513 -0.006040681 0.066212915 0.123993516 0.05092946 -0.030140866 -0.21286052 0.16266063 0.016512373 -0.12561257 -0.07484302 -0.0760523 0.09324246 -0.103435434 -0.082305655 -0.094668925 -0.044216003 -0.123193994 -0.08298863 0.15907806 0.015479945 -0.13897675 0.071851686 0.19737905 -0.0035422172 -0.049315024 0.051406343 0.20887102 0.07559021 -0.08599976 -0.018695073 -0.018618284 -0.014873367 0.015600924 -0.06913447 0.17711213 -0.100774854 -0.013657772 0.11842442 0.015693232 -0.09976649 -0.050502174 -0.16332172 0.020116555 0.015946804 -0.035014346 0.07754795 -0.05474 0.071627215 0.12236346 -0.0044630994 0.0018439686 0.18709452 -0.0028339778 0.09406495 0.057230003 0.029675217 0.20209473 0.17274684 0.06474725 0.070166156 0.012337195 -0.055050407 0.065713115 -0.07170709 -0.11208354 0.035007797 -0.028298246 -0.046526622 0.06379853 0.009463845 -0.05325771 -0.071210146 0.024604939 0.0055252146 0.0015214517 -0.07799628 0.043166824 -0.1310938 0.10933046 0.12528166"
"0","死刑制度が再び話題になっているが
この求刑は妥当だの当然だの言ってる人らって所詮野次馬でしかないよなあと思ってしまった","-0.1461823 -0.25422448 0.053587344 -0.027791908 0.059593093 -0.027835272 0.0979885 0.15441363 -0.07164911 -0.013141875 0.10465241 -0.0203992 0.005376178 -0.23086105 -0.027803581 0.05921786 0.105057925 -0.08453235 0.28491363 -0.11159411 -0.005172377 0.06570144 0.1239039 0.051717423 -0.0299677 -0.21274832 0.16108817 0.01612926 -0.12584372 -0.073192894 -0.07446379 0.0938572 -0.10449234 -0.0823597 -0.09359255 -0.04306401 -0.123164706 -0.08234734 0.1597899 0.016318403 -0.13871981 0.07068003 0.19672793 -0.0028596895 -0.04937481 0.052198034 0.20920248 0.07506977 -0.08579556 -0.018293496 -0.018045202 -0.015043746 0.013364536 -0.06883692 0.17678052 -0.10074403 -0.013513967 0.117667355 0.015836416 -0.0982794 -0.049392376 -0.16278546 0.022517677 0.015415732 -0.03611457 0.07925328 -0.055364117 0.07127972 0.122416705 -0.0056916964 0.00033431072 0.18566157 -0.0023649288 0.09551024 0.056125246 0.029819492 0.2022751 0.17442338 0.06443209 0.068088785 0.011861356 -0.055507977 0.066853784 -0.07315931 -0.11278488 0.03390007 -0.02932278 -0.047484912 0.06450547 0.010559823 -0.05482498 -0.07241996 0.02503003 0.0068069533 0.0027612124 -0.0768753 0.04269838 -0.13071992 0.10885291 0.12659705"
"0","RT @mokkosu6: 【新潟女児殺害】小林被告に死刑求刑 「まれにみる非道な犯行」 https://t.co/euYeVUXf2G☆気になったらRT！ #新潟女児殺害","-0.13505484 -0.25718334 0.055423517 -0.024311595 0.051747777 -0.023728438 0.09591955 0.15609981 -0.07123387 -0.004650528 0.10404858 -0.018845445 0.0016807799 -0.23792028 -0.018402113 0.04772491 0.093501285 -0.09200352 0.28544822 -0.10895436 -0.008808665 0.06465294 0.121134706 0.05026407 -0.027076934 -0.21542637 0.16441412 0.016873907 -0.12875363 -0.085370176 -0.07822488 0.09041102 -0.094352365 -0.087788574 -0.10097331 -0.04697663 -0.11801723 -0.08948479 0.15953682 0.010574856 -0.13745901 0.07929562 0.20027003 -0.0055387258 -0.047522783 0.046631485 0.20469414 0.07886826 -0.08800909 -0.02320806 -0.019408394 -0.012106957 0.026118059 -0.06518635 0.17976744 -0.09970787 -0.017620716 0.12412319 0.015360052 -0.10149471 -0.0522909 -0.1602816 0.0076274625 0.015535668 -0.027226109 0.07516508 -0.050398234 0.06868702 0.11816509 -0.008999803 0.0069713644 0.1896043 -0.0033576149 0.08594404 0.06575892 0.027042914 0.20181063 0.16567226 0.073173165 0.07968152 0.009969291 -0.055383604 0.05921563 -0.062337514 -0.10694754 0.037333135 -0.025547229 -0.048585393 0.06547449 0.016151207 -0.047360074 -0.06863329 0.024148894 -0.0011799893 -0.0026463466 -0.08345595 0.049419068 -0.12997028 0.11382376 0.12599184"
"0","死刑求刑で弁護士がなんで弁護するんだって言ってる人いるけどそりゃ仕事だからです。確かに被害者遺族には申し訳ないが弁護しないわけにはいかないんだよそれが仕事だから。食っていくために仕事をするという社会でごく当たり前のことだと思うが","-0.14654693 -0.25331476 0.053797584 -0.02815534 0.05961884 -0.027935117 0.098315254 0.15430069 -0.071921445 -0.013111172 0.104701 -0.02049878 0.0051784934 -0.23080085 -0.028792437 0.059162136 0.105597846 -0.08442843 0.2842872 -0.11220643 -0.0049812417 0.06529297 0.12419639 0.051436 -0.029886043 -0.21294609 0.16169953 0.015633166 -0.12534124 -0.07286246 -0.07383512 0.09399165 -0.10472761 -0.08167795 -0.09345981 -0.0437465 -0.12344394 -0.081750736 0.15974249 0.016909007 -0.13907108 0.07073328 0.19572146 -0.0021243521 -0.048829615 0.05293383 0.20878828 0.07528045 -0.08598124 -0.017899983 -0.017960437 -0.014523274 0.013310117 -0.069347575 0.17613071 -0.10104253 -0.013262248 0.11719518 0.016104966 -0.09845728 -0.050101716 -0.16312093 0.022335608 0.015824474 -0.036491808 0.07863374 -0.0564657 0.07165199 0.123157434 -0.004820499 0.0007873857 0.18616138 -0.0027782738 0.09567598 0.055940464 0.030663794 0.20293663 0.1746924 0.06357536 0.06777561 0.011616362 -0.054739825 0.06670917 -0.07340614 -0.11355828 0.03433479 -0.030028949 -0.0474642 0.06433251 0.0104092145 -0.054611776 -0.07268314 0.024522705 0.0072090854 0.0025731346 -0.07613894 0.04284344 -0.13067822 0.10914725 0.12636445"
"0","うーん…
新潟の事件の死刑求刑に対する反対派の意見って…
賛成派が感情的でワロスみたいなのは想像力が欠如してるんだろうか。
自分が被害者の親の立場になって、犯人の生い立ちなんかがあって同情して仕方ない、事故にあったようなものだと納得できるかを催眠術とかで実験してみたらいいかもね。","-0.14567244 -0.2540562 0.05353044 -0.02854431 0.059382442 -0.027590847 0.09857582 0.15422393 -0.07195008 -0.012519501 0.104527116 -0.020493539 0.004999276 -0.23130281 -0.027672002 0.05837554 0.104262546 -0.084914364 0.2845534 -0.11178585 -0.0052367128 0.06563862 0.12422485 0.051419824 -0.029670326 -0.21321474 0.16213948 0.015365894 -0.12573119 -0.07381939 -0.07454243 0.09406403 -0.10427157 -0.082409516 -0.09402675 -0.04411153 -0.12290788 -0.082304806 0.15948331 0.015993752 -0.13917041 0.07141074 0.19659638 -0.0026718709 -0.049093865 0.05194502 0.2083855 0.0751572 -0.085327 -0.019053213 -0.018305905 -0.01477214 0.01376579 -0.06906685 0.17632233 -0.10043237 -0.013491818 0.11811281 0.01584584 -0.09887694 -0.04985743 -0.16296814 0.021297934 0.015381274 -0.035788797 0.079287976 -0.055675697 0.07163814 0.12236801 -0.0055454266 0.0005564922 0.18654455 -0.0021957385 0.0949737 0.056309372 0.029930824 0.2024239 0.17372082 0.06409312 0.06842278 0.011797656 -0.05496823 0.065956235 -0.07273031 -0.11275781 0.034832712 -0.029576682 -0.048016872 0.06464076 0.010547188 -0.054890826 -0.072134495 0.02485699 0.0062451568 0.0026069714 -0.07616881 0.042800684 -0.13067068 0.10886908 0.12674314"
"0","死刑求刑のトレンド見たらグロ画像見てしまった最悪無理。それをスクショしてこれはだめだろって載せてるやつも同じだからな。はー無理！","-0.14670314 -0.25348538 0.05356762 -0.027914375 0.06019616 -0.027156912 0.09816165 0.15366676 -0.07173694 -0.012911473 0.10407599 -0.020180335 0.004641734 -0.22993973 -0.028202314 0.059871305 0.104782864 -0.084429674 0.2845548 -0.11089151 -0.005091616 0.06603409 0.12479416 0.051708873 -0.030301377 -0.21260302 0.16121079 0.015220628 -0.12525107 -0.072978534 -0.07532949 0.09305141 -0.105253376 -0.08219613 -0.09334555 -0.042748973 -0.123917066 -0.081673965 0.15992737 0.016064314 -0.13925155 0.07056291 0.19656353 -0.0030956338 -0.049092766 0.05313584 0.20941736 0.07484033 -0.08591397 -0.018049316 -0.01852629 -0.015138101 0.013463802 -0.068368025 0.1766506 -0.1010808 -0.014077828 0.11733171 0.014820281 -0.098234996 -0.04902453 -0.16300061 0.022344554 0.015728131 -0.036999967 0.07909463 -0.057451166 0.071449876 0.12293623 -0.0042786347 0.00011142351 0.1860978 -0.003060667 0.09573364 0.05613513 0.031305883 0.20271288 0.17381842 0.0634067 0.06782849 0.011773402 -0.055639736 0.06703398 -0.07406112 -0.11301374 0.033548627 -0.02894019 -0.047250677 0.06483646 0.010099062 -0.055245154 -0.072510935 0.024106912 0.006414429 0.0042951074 -0.07586172 0.043238435 -0.13137001 0.1096733 0.12654419"
"0","@nhk_shutoken #池袋母子死亡事故 犯人の
#飯塚幸三 にも是非死刑求刑してください
去年５月、新潟市で小学２年生の女の子を殺害し、線路に遺体を遺棄した小林遼被告（２５）の裁判員裁判が新潟地方裁判所で開かれ、検察は被告に死刑を求刑した。
https://t.co/uieFjkStz8
#飯塚幸三を許すな","-0.14462437 -0.25392726 0.053978737 -0.028345227 0.0578072 -0.026206402 0.09783257 0.15442546 -0.07151766 -0.011564857 0.10418641 -0.02049368 0.004256967 -0.2325683 -0.026233077 0.056730557 0.10317957 -0.08542792 0.28481308 -0.111203544 -0.005655822 0.06548404 0.123754226 0.05151983 -0.029498693 -0.21330985 0.16226274 0.016596021 -0.1265144 -0.0752032 -0.0755019 0.09310094 -0.10273482 -0.08305314 -0.09506809 -0.044519108 -0.121694684 -0.08317589 0.1594503 0.015962295 -0.13901679 0.07218917 0.19717066 -0.0041147065 -0.04877069 0.051398914 0.20831536 0.07632957 -0.08638585 -0.018832969 -0.018824175 -0.014611591 0.016079014 -0.06899314 0.1770418 -0.099940516 -0.014204438 0.119649515 0.016314562 -0.099119015 -0.050556038 -0.16335991 0.01944029 0.014939539 -0.034320064 0.07795985 -0.055659115 0.07121535 0.12125541 -0.0059783785 0.001638153 0.18719083 -0.0021444722 0.0933668 0.057480056 0.028584568 0.20234223 0.17217632 0.066137254 0.070734166 0.011377284 -0.05512555 0.065659635 -0.07129951 -0.11194748 0.035140473 -0.029187635 -0.04799433 0.06408455 0.011329839 -0.053485844 -0.07121119 0.024677698 0.0059073563 0.0016196114 -0.077947795 0.043867145 -0.1303791 0.11006806 0.1265494"
"0","新潟女児殺害、被告に死刑求刑「まれにみる非道な犯行」（朝日新聞デジタル） - Yahoo!ニュース https://t.co/tt8DfptOYN","-0.13294551 -0.25801823 0.054797795 -0.024370555 0.053325735 -0.0236168 0.09761132 0.15729256 -0.07191913 -0.0030079344 0.10383054 -0.019105632 0.0017545337 -0.23739786 -0.017932996 0.046571247 0.093883336 -0.09391909 0.2834565 -0.10658225 -0.0077113775 0.06586298 0.11867136 0.04878963 -0.02698309 -0.21689922 0.16306359 0.016374037 -0.12971945 -0.08599615 -0.079050705 0.090963416 -0.09249504 -0.088322945 -0.10152411 -0.046567023 -0.11707343 -0.08913827 0.15894337 0.010175338 -0.13873495 0.079906054 0.20141466 -0.006376737 -0.047274034 0.044734355 0.20463382 0.07906465 -0.08938364 -0.022800084 -0.02090974 -0.0141976895 0.026626615 -0.06400984 0.18061325 -0.10024438 -0.017898887 0.12572981 0.013673819 -0.102635466 -0.05443931 -0.15949965 0.008783666 0.0154726645 -0.024743922 0.075726 -0.05019484 0.07081627 0.11802256 -0.006842993 0.008466701 0.1902958 -0.0028319973 0.08644266 0.06448615 0.026024874 0.20247129 0.16591369 0.07280731 0.07779376 0.009817353 -0.056133997 0.060257904 -0.060695697 -0.10644257 0.037279703 -0.025214916 -0.048455916 0.068338916 0.015457618 -0.046639096 -0.067891106 0.025417969 -0.0021828145 -0.003309315 -0.08191913 0.052010737 -0.1285832 0.111995324 0.12503251"
