label,text,wakati_text
1.0,グレタさん応援してます！頑張って息止めて生きてください！,グレタ さん 応援 する ます 頑張る 息 止める 生きる くださる
1.0,ぜひ、朝の田園都市線や小田急線にも乗っていただきたい！がんばれグレタさん！,朝 田園 都市 線 小田急 線 乗る いただく たい がんばれる グレタ さん
1.0,グレタさん世界からの大喜利に答え続けるのほんと凄い,グレタ さん 世界 喜利 答える 続ける の ほんとだ 凄い
1.0,グレタさん可愛い https://t.co/A0sPWzN1AV,グレタ さん 可愛い
1.0,グレタさんだんだん面白く感じてきてしまった,グレタ さん 面白い 感じる くる しまう
1.0,"相方から聞いたんだけどね。
ボランティアの神、オバタさんが、グレタちゃんに共感して、海のプラスチック汚染に取り組んでるって。
立派な人同士は共感するんだね。
グレタちゃんを悪く言う連中は、グレタちゃんの話が理解できないんだろうね。
オバタさん、やっぱスゴいわ。",相方 聞く ボランティア 神 オバタ さん グレタ ちゃん 共感 する 海 プラスチック 汚染 取り組む る 立派だ 人 同士 共感 する グレタ ちゃん 悪い 言う 連中 グレタ ちゃん 話 理解 できる ない オバタ さん スゴい
1.0,@YahooNewsTopics グレタさんが正しい事を主張すると大人たちが必死になって的外れな事を言い返す。グレタさんはいい事をしているのに。いい世の中になって欲しいと思っているのに。地球の未来を本気で心配しているのに攻撃されるのはおかしい。,グレタ さん 正しい 事 主張 する 大人 たち 必死だ なる 的外れだ 事 言う 返す グレタ さん いい 事 する いる いい 世の中 なる 欲しい 思う いる 地球 未来 本気だ 心配 する いる の 攻撃 する れる の おかしい
-1.0,グレタさん嘘松だったのか,グレタ さん 嘘 松
-1.0,グレタさん、演説するのは素晴らしいことだと思う。しかし演説はあの1回だけでまさか学校を休んでまで活動を続けるとは思わなかった。他人を見下すような姿勢や嘘をつくのは止めた方が良い。最初の演説の内容には同意するがそれ以降の活動には同意できない。,グレタ さん 演説 する の 素晴らしい こと 思う 演説 1 回 学校 休む 活動 続ける 思う ない 他人 見下す 姿勢 嘘 つく の 止める 方 良い 最初だ 演説 内容 同意 する 以降 活動 同意 できる ない
-1.0,グレタさんこわい,グレタ さん こわい
1.0,グレタさんを特別嫌いな訳じゃないけどこれは面白かった https://t.co/RAizmwqAvJ,グレタ さん 特別だ 嫌いだ 訳 ない 面白い
1.0,"環境被害が出てない国の人が議論できるものじゃないよ、物差しが違うもん。
グレタさんにはグレタさんの物差しがあって、ほかの国の人には分からなかったりする。
海面の上昇で消えかけてるツバルの人の危機感や気持ちは想像するしかないし、理解はできない。
理解する努力しか出来ないから。",環境 被害 出る ない 国 人 議論 できる もの ない 物差し 違う もん グレタ さん グレタ さん 物差し ある ほか 国 人 分かる ない する 海面 上昇 消える かける る ツバル 人 危機 感 気持ち 想像 する ない 理解 できる ない 理解 する 努力 出来る ない
-1.0,RT @nsatoh9588: @YahooNewsTopics グレタさんもそろそろ批判だけじゃなく、あなただっだらどうしたいか具体的な方策を徐々にのべないとブームが消滅。プラントの思うつぼ。,グレタ さん 批判 ない あなた だつ だる する たい 具体 的だ 方策 のべる ない ブーム 消滅 プラント 思うつぼ
-1.0,"確かに
グレタさんには一回地獄電車1575Eに乗せてもらえばいいじゃん。そうすれば夕方ラッシュ10両んl1575Eが国際問題になってJR東日本も15両化するからね",確かだ グレタ さん 一 回 地獄 電車 1575 乗せる もらう いい する 夕方 ラッシュ 10 両 1575 国際 問題 なる 東 日本 15 両 化 する
-1.0,"グレタさん、満員電車でパシャリ的なのしているが通路に座るな邪魔。
あと、ガチの満員電車(新幹線)だと通路すら座れないからなwww

だから、座れなかったアピールされてもクソほど可哀想とも思えないね。

How dare you!!!",グレタ さん 満員 電車 的だ する いる 通路 座る ない 邪魔だ あと ガチだ 満員 電車 新幹線 通路 座れる ない なる 座れる ない アピール する れる ほど 可哀想だ 思える ない
-1.0,"RT @exngky289: 最早グレタ氏の言動が世界的な影響を与えている以上、彼女の言動をきちんと諌められる大人を彼女の周りに置くべきだし、支持者こそきちんと諌めるべきだと思う。でないと、彼女は利用されて終わる。

グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで…",早 グレタ 氏 言動 世界 的だ 影響 与える いる 以上 彼女 言動 諌める られる 大人 彼女 周り 置く 支持 者 諌める 思う 彼女 利用 する れる 終わる グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター
-1.0,グレタさん、顔からしてなんかトランプと同じ匂いする(権力握りたい欲が強そう)ので、元から信用してなかった。,グレタ さん 顔 する トランプ 同じだ 匂い する 権力 握る たい 欲 強そうだ 元 信用 する ない
1.0,最近グレタさん可愛く見えてきた,最近 グレタ さん 可愛い 見える くる
1.0,しかしグレタさんのファーストクラスっつっても鉄道のだからそこまで豪華なアレではないよな経験上は,グレタ さん ファースト クラス う つる 鉄道 豪華だ アレだ ない 経験 上
1.0,グレタさんコミカライズおめでとうございます,グレタ さん コミカライズ ございます
1.0,グレタさん勉強になる,グレタ さん 勉強 なる
-1.0,"貧困や環境問題などの「諸悪の根源」の大部分が先進国なのは間違いないです。
南半球で切られた木が全て南半球で消費されるワケではなかったり。

…と、環境視点で語ってみした。
グレタさんを叩く方々は政治視点が大半かと。そりゃ当然、グレタさんと中国を批判する。
やはり環境は政治だ。",貧困だ 環境 問題 諸悪 根源 先進 国 間違い ない 南 半球 切る れる 木 南 半球 消費 する れる ワケ ない 環境 視点 語る みる する グレタ さん 叩く 方々 政治 視点 大半 グレタ さん 中国 批判 する 環境 政治
1.0,グレタさんの活動は素晴らしいと思うけど、彼女にまとわりついている「胡散臭さ」みたいなものがどうしても拭いきれないのがな,グレタ さん 活動 素晴らしい 思う 彼女 まとわる つく いる 胡散臭い さ もの 拭う きれる ない の
-1.0,"グレタさんの言う環境問題に配慮ってのはどこまでどうすれば良いのかがよくわからん

電車だって元を辿れば発電するのにかなりのCO2排出してるだろうし",グレタ さん 言う 環境 問題 配慮 の する 良い よい わかる 電車 元 辿る 発電 する の 2 排出 する る
1.0,RT @shapoco: グレタさん逆に応援したくなってきた,グレタ さん 逆だ 応援 する たい なる くる
1.0,"グレタさんを叩く奴らって、ぜったい子育てとかできない。お前らの正しさとか、知らんがな。

グレタさんが100パーぜったい正しいの！あんたらより若い限り。あんたらよりピュアな限り。",グレタ さん 叩く 奴 ら 子育て できる ない お前 ら 正しい さ 知る グレタ さん 100 パー 正しい の あんたら 若い 限り あんたら ピュアだ 限り
-1.0,グレタさん自身は真っ当な教育を受けることができていない子供だとしか思えないので何も言う気はないんですけど、結局のところ理想論でしかなくて、言うだけなら誰にでも言えることを言っているだけなのに、なんでグレタさん凄い！話を聞かない奴らはダメ！みたいな人達がたくさん現れるんですか？,グレタ さん 自身 真っ当だ 教育 受ける こと できる いる ない 子供 思える ない 言う 気 ない ところ 理想 論 ない 言う 誰 言える こと 言う いる グレタ さん 凄い 話 聞く ない 奴 ら ダメだ 人 達 現れる
1.0,グレタさんの揚げ足を取るな！！😤,グレタ さん 揚げ足 取る
1.0,グレタさん、完全にインフルエンサーだしこのタイミングでYouTuberになれば広告費ガボガボやしそれで救える環境問題があるんやないか。まぁ取り敢えず学校には行こうな僕ですら4年の今は大学行っとるぞ,グレタ さん 完全だ タイミング なる 広告 費 やし 救える 環境 問題 ある ない 学校 行く ない 僕 4 年 今 大学 行く とる
-1.0,RT @usanekopanda2: @haru_mecom @GS300S そろそろ疲れが出てますね。グレタさん一旦赤いカンキョー戦士は休みましょう、,そろ そろ 疲れ 出る ます グレタ さん 赤い カンキョー 戦士 休む ます
